name	essround	edition	proddate	idno	cntry	tvtot	tvpol	rdtot	rdpol	nwsptot	nwsppol	netuse	ppltrst	pplfair	pplhlp	polintr	polcmpl	poldcs	trstprl	trstlgl	trstplc	trstplt	trstprt	trstep	trstun	vote	prtvtfi	pbldmn	bctprd	clsprty	prtclfi	prtdgcl	mmbprty	prtmbfi	lrscale	stflife	stfeco	stfgov	stfdem	stfedu	stfhlth	gincdif	freehms	prtyban	scnsenv	euftf	imsmetn	imdfetn	impcntr	imbgeco	imueclt	imwbcnt	happy	sclmeet	inmdisc	sclact	crmvct	aesfdrk	health	hlthhmp	rlgblg	rlgdnm	rlgblge	rlgdnme	rlgdgr	rlgatnd	pray	dscrgrp	dscrrce	dscrntn	dscrrlg	dscrlng	dscretn	dscrage	dscrgnd	dscrsex	dscrdsb	dscroth	dscrdk	dscrref	dscrnap	dscrna	ctzcntr	ctzshipa	brncntr	cntbrtha	livecntr	lnghoma	lnghomb	blgetmg	facntr	fbrncnt	mocntr	mbrncnt	mdlswgt	mdhair	mdmemo	mdhappy	mdsexlf	hltherb	mdsdeff	scbevts	ctzchtx	hhmmb	gndr	yrbrn	domicil	hhmodwl	rmhhus	edulvla	edlvbe	edlvach	edlvcz	edlvde	edlvadk	edlvee	edlvaes	edlvgr	edlvlu	edlvno	edlvapl	edlvpt	edlvse	edufld	eduyrs	pdjobev	pdjobyr	emplrel	emplno	wrkctra	estsz	jbspv	njbspv	wkdcorga	iorgact	wkdcpce	wkhct	wkhtot	iscoco	nacer11	wrkac6m	uemp3m	uemp12m	uemp5yr	mbtru	hincsrca	hinctnt	pphincr	hincfel	brwmny	partner	iscocop	emprelp	emplnop	jbspvp	njbspvp	wkdcorp	ioactp	wkhtotp	edulvlf	emprf14	emplnof	jbspvf	occf14a	edulvlm	emprm14	emplnom	jbspvm	occm14a	atncrse	marital	lvghw	lvgoptn	lvgptn	lvgptne	icmsw	dvrcdev	chldhm	chldhhe	moalv	faalv	gdsprt	clmrlx	actvgrs	frshrst	lfintr	wmcpwrk	mnrsphm	mnrgtjb	prntghr	prrfmly	icptn	yrlvptn	dsgrhwk	dsgrmny	dsgrpwk	gwhhprc	gwdvhwk	icptnwk	wkengtp	wkovtmp	ptnwkwe	hwktwd1	hwkpwd1	hwkpwdp	hwktwe1	hwkpwe1	hwkpwep	ichwk1	hwktwd2	hwkpwd2	hwktwe2	hwkpwe2	ichwk2	tngdohm	hwkmono	chdohwk	hwkstrs	hmeqphw	lkafohh	updhlrl	updhlrp	cld12hh	cldcrot	cldcrmr	cldnhh	cldnhhn	iccldnh	cldnhhg	clnhhyb	clnhhbo	clnhhby	cldnhhd	clfncsp	clhwksp	clfncrc	clhwkrc	icb1958	plnchld	icmnac	icempl	jbcoedu	jbedyrs	jblrn	vrtywrk	jbrqlrn	jbscr	wgdpeft	hlpcowk	dcsfwrk	hlthrwk	wrkhrd	nevdnjb	oprtad	nbsrsp	bsmw	ppwwkp	yrcremp	trndnjb	wrkspv	smbtjoba	rpljbde	tmtowrk	wrkengt	wkovrtm	wrkwe	wrywprb	trdawrk	jbprtfp	icnopfm	pfmfdjb	dfcnswk	icemplr	grspay	netpay	payprd	stdlvl	prmpls	quclss	tchtruf	stdtruf	tchints	tchlcrt	stdask	stpvtfm	fmpvtst	tchlp	stdhrsw	stdmcdo	crspce	rtryr	wntrtr	icb1934	ipjbscr	ipjbhin	ipjbprm	ipjbini	ipjbwfm	wkhsch	fstjbyr	yrspdwk	icgndr	icchld	flthmcc	fthcncr	ptmhmcc	pthcncr	ipcrtiv	imprich	ipeqopt	ipshabt	impsafe	impdiff	ipfrule	ipudrst	ipmodst	ipgdtim	impfree	iphlppl	ipsuces	ipstrgv	ipadvnt	ipbhprp	iprspot	iplylfr	impenv	imptrad	impfun	regioafi	inwdd	inwmm	inwyr	inwshh	inwsmm	inwehh	inwemm	spltadma	supqdd	supqmm	supqyr	inwtm	dweight	pweight
ESS2e01	2	1.0	23.09.2005	2229	FI	5	3	2	1	2	2	1	8	8	6	2	3	3	9	10	10	9	7	7	9	1	9	2	2	1	9	2	2	66	3	8	8	8	9	10	7	1	5	1	2	5	3	3	3	7	7	5	8	2	1	1	1	2	2	3	 	 	 	 	5	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	4	2	5	2	1	1	3	1	2	1	1946	3	1	4	1	 	 	 	 	 	 	 	 	 	 	 	 	 	14	10	6	6666	1	66666	1	1	2	66666	9	4	7	38	38	7233	35	2	2	6	6	1	1	7	5	2	4	1	66666	6	66666	6	66666	66	66	666	1	1	6	2	5	1	3	6	6	66	1	1	1	6	6	2	1	2	2	1	2	2	2	2	2	2	2	4	2	4	4	2	1	1971	3	1	1	3	3	2	66	66	6	4	2	5	4	3	4	2	66	66	66	66	6	4	4	2	4	8	2	1	2	2	66	6	1	2	2	6	6666	1975	1980	0	2	3	3	2	2	6	1	1	1	4	8	4	3	4	2	3	1	1	2	4	3	3	1	1	1963	2	2	2	3	30	4	4	2	1	3	3	2	1	1	1	2000	6666666	99	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	5	4	3	4	4	38	1962	41	2	6	66	6	66	6	3	5	2	9	2	4	1	2	3	5	2	2	3	2	5	2	4	1	1	2	4	1	17	11	2004	18	0	19	22	5	28	11	2004	82	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2231	FI	3	2	0	66	2	2	7	8	8	8	2	3	4	7	9	9	7	7	6	7	1	9	2	2	1	9	2	2	66	5	10	7	7	8	8	8	2	2	4	3	2	3	3	3	4	9	5	10	6	1	3	2	1	2	3	 	 	 	 	5	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	3	3	3	3	2	2	4	2	2	2	1962	3	1	3	5	 	 	 	 	 	 	 	 	 	 	 	 	 	6	19	6	6666	1	66666	1	1	2	66666	6	8	5	38	38	2332	85	2	1	2	2	2	1	8	4	2	3	1	9330	1	66666	2	66666	8	5	38	1	4	6	6	66	1	4	6	6	66	1	1	1	6	6	1	1	2	2	2	2	2	2	3	3	4	2	4	2	5	4	2	1	1995	5	6	1	3	3	1	2	2	2	2	4	2	4	3	3	2	66	66	66	66	6	4	3	1	4	8	2	3	1	2	66	6	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	2	1	1	1	4	2	4	3	3	1	4	1	1	2	3	3	3	2	7	1992	4	3	7	7	30	3	2	1	4	3	2	2	3	2	1	2000	6666666	5	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	3	3	3	2	32	1984	17	1	2	66	6	66	6	3	5	3	4	2	3	2	3	3	2	3	3	5	2	5	4	4	1	2	3	3	1	9	11	2004	14	30	15	27	5	12	11	2004	57	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2232	FI	3	1	4	2	1	1	7	6	7	7	3	4	3	8	9	9	7	7	6	7	1	9	2	2	1	9	1	2	66	3	8	7	7	9	8	8	2	2	4	2	3	2	2	3	3	9	7	9	6	1	3	2	1	1	3	 	 	 	 	9	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	2	2	2	2	2	2	4	3	2	2	2	1954	3	1	4	5	 	 	 	 	 	 	 	 	 	 	 	 	 	12	10	6	6666	1	66666	1	2	2	66666	10	6	10	40	40	3415	18	2	2	6	6	1	1	8	3	2	4	1	7244	1	66666	2	66666	3	4	38	3	1	6	2	5	1	1	6	2	7	1	1	1	6	6	2	1	2	2	1	2	2	3	2	3	3	2	4	2	4	4	2	1	1976	1	2	1	1	1	1	3	3	2	1	2	4	5	4	2	2	66	66	66	66	6	4	5	2	4	9	2	5	1	2	66	6	1	3	2	6	6666	1978	1985	2	2	3	3	3	2	6	1	1	2	66	5	4	3	2	4	4	4	2	2	2	3	4	2	6	2001	4	3	8	5	0	1	1	3	4	2	2	2	3	3	1	1400	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	4	2	4	4	35	1975	30	1	1	4	4	1	6	1	4	1	3	3	3	3	2	3	3	1	1	3	4	4	3	3	1	2	2	5	1	19	10	2004	9	0	9	26	5	20	10	2005	26	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2234	FI	2	2	2	2	0	66	5	5	3	3	2	2	4	4	7	9	3	3	4	6	1	8	2	1	1	8	3	2	66	5	8	4	6	8	4	8	3	1	1	2	7	2	2	2	8	8	8	8	5	1	3	1	1	2	2	 	 	 	 	1	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	4	3	2	3	2	2	1	4	2	3	1	1960	3	1	3	5	 	 	 	 	 	 	 	 	 	 	 	 	 	4	17	6	6666	1	66666	1	2	2	66666	9	2	9	38	40	2144	51	2	2	6	6	1	1	9	6	1	4	1	66666	6	66666	6	66666	66	66	666	3	1	6	2	5	5	1	6	2	7	1	3	6	6	1	6	2	6	1	6	1	1	3	2	4	2	3	2	1	5	5	2	1	2000	1	2	1	4	3	2	66	66	6	2	2	5	2	2	5	2	66	66	66	66	6	4	4	2	5	10	2	1	1	2	66	6	1	1	1	2	1983	6666	6666	66	1	2	3	3	1	1	1	1	1	6	7	3	3	2	1	3	2	1	3	4	4	2	1	2	2001	5	2	3	2	15	2	4	2	2	2	2	2	2	2	1	4800	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	3	2	4	2	38	1980	20	2	6	66	6	66	6	2	5	1	3	3	2	4	2	3	3	2	2	4	3	3	5	5	2	1	5	5	1	4	11	2004	17	30	18	37	5	7	11	2004	67	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2235	FI	6	4	2	2	2	2	3	8	8	6	1	3	4	9	9	9	8	9	7	9	1	9	2	1	1	9	2	2	66	4	10	6	7	9	8	7	2	2	1	1	7	1	2	3	7	8	6	10	6	1	4	1	2	1	2	 	 	 	 	7	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	4	4	2	3	1	1	4	4	1	2	2	1952	3	1	4	5	 	 	 	 	 	 	 	 	 	 	 	 	 	8	15	6	6666	1	66666	1	2	2	66666	7	5	7	38	38	3231	85	2	2	6	6	1	1	9	3	1	2	1	2145	1	66666	1	20	9	9	40	1	1	6	2	5	1	4	6	6	66	1	1	1	6	6	1	1	2	2	1	2	1	2	2	2	3	4	5	1	5	4	3	1	1972	2	2	2	2	3	1	2	3	1	1	3	5	6	4	4	2	66	66	66	66	6	4	4	2	4	9	2	6	1	2	66	6	1	2	2	6	6666	1979	1984	1	2	2	3	3	2	6	1	1	1	5	4	3	4	4	1	4	1	2	4	2	1	4	2	6	1982	3	2	3	9	10	6	2	4	4	3	3	2	3	1	1	2100	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	5	4	1	4	4	38	1975	30	1	1	5	4	1	6	4	3	2	5	2	5	2	2	4	3	5	2	5	2	6	2	5	2	2	3	4	1	11	11	2004	16	0	16	56	5	11	11	2004	56	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2237	FI	6	2	4	1	2	1	7	3	3	5	2	4	4	9	8	10	6	4	7	9	1	8	2	1	2	66	6	2	66	8	8	5	7	9	9	7	4	1	1	1	7	1	3	3	9	10	8	8	7	1	3	1	3	2	3	 	 	 	 	3	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	2	1	2	3	1	3	1	4	1	3	1	1981	3	2	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	13	13	6	6666	1	66666	1	2	2	66666	6	9	8	30	30	5169	74	2	2	6	6	1	1	8	5	2	1	1	66666	6	66666	6	66666	66	66	666	6	1	6	1	1	5	1	6	2	2	1	1	1	6	6	1	1	2	1	6	1	1	3	3	3	4	3	4	3	5	5	3	1	2003	2	4	6	3	4	2	66	66	6	2	2	5	3	3	4	2	66	66	66	66	6	1	2	2	3	6	1	6	1	1	1	3	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	3	1	1	1	1	5	4	4	4	3	4	1	4	2	4	1	4	1	2	2003	4	2	10	1	15	7	4	5	4	4	5	2	4	3	1	2000	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	5	4	4	4	4	20	1998	4	2	6	66	6	66	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	17	11	2004	11	0	11	49	4	 	 	 	49	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2239	FI	4	2	2	1	2	2	7	8	8	7	1	3	3	8	9	7	8	7	7	8	1	8	2	1	1	8	2	2	66	3	9	8	5	7	8	7	2	1	4	2	4	2	2	2	7	10	8	9	7	1	3	1	2	1	3	 	 	 	 	6	5	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	66	1	66	6	FIN	000	2	1	66	1	66	2	2	2	2	2	2	2	5	1	1	2	1978	3	2	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	1	18	1	2004	1	66666	2	3	2	66666	5	4	6	38	38	2451	22	2	1	1	1	3	6	4	5	2	4	2	66666	6	66666	6	66666	66	66	666	3	1	6	2	5	1	1	6	2	7	2	5	6	6	1	6	2	6	2	2	1	1	3	3	3	4	3	4	1	4	4	2	2	6666	66	66	66	66	66	6	66	66	6	66	66	66	66	66	66	6	2	3	6	3	2	4	4	2	4	8	2	2	1	2	66	6	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	3	2	6	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	666	66	66	6	6	6	66	6	66	66	6	6666666	6666666	66	5	2	2	4	4	2	2	2	4	4	2	25	3	2	6666	6	1	4	3	3	3	4	40	2000	3	1	2	66	6	66	6	4	5	2	2	3	2	4	3	3	3	3	3	4	3	5	4	4	2	2	3	4	1	26	10	2004	10	0	10	55	4	26	10	2004	55	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2240	FI	6	4	1	1	1	1	1	2	2	2	3	5	2	3	3	7	4	4	3	5	2	66	2	2	2	66	6	2	66	5	8	8	7	4	3	8	4	3	1	3	2	2	2	3	7	8	6	8	3	1	3	2	2	3	2	 	 	 	 	3	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	4	3	2	4	3	5	1	3	1	2	1	1940	3	1	3	1	 	 	 	 	 	 	 	 	 	 	 	 	 	1	8	1	1999	1	66666	1	3	1	15	8	2	7	40	40	3113	45	2	2	6	6	1	4	6	5	2	4	1	66666	6	66666	6	66666	66	66	666	1	2	1	6	5	1	2	1	6	5	2	1	1	6	6	2	1	2	2	1	2	2	5	4	4	4	3	3	2	3	3	2	1	1964	5	5	8	4	4	2	66	66	6	2	4	4	4	4	4	2	66	66	66	66	6	4	4	3	4	9	2	3	1	2	66	6	1	1	1	1	1964	6666	6666	66	3	3	3	3	2	6	3	6	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	666	66	66	6	6	6	66	6	66	66	6	6666666	6666666	66	66	6	6	6	6	6	6	6	6	6	6	666	6	6	1999	1	1	4	3	3	4	3	40	1956	45	2	6	66	6	66	6	4	5	4	2	9	5	2	3	4	3	2	2	5	3	5	2	2	2	3	4	4	1	2	11	2004	10	0	11	30	4	5	11	2004	90	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2241	FI	5	3	2	1	2	1	0	7	8	7	3	4	3	6	7	8	5	4	5	8	1	9	2	2	1	9	2	2	66	5	4	8	7	8	8	8	2	3	1	4	5	2	3	3	3	4	2	4	3	1	1	2	2	4	2	 	 	 	 	8	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	4	2	1	3	2	2	2	4	2	1	1	1948	3	1	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	8	10	6	6666	1	66666	1	3	2	66666	6	0	5	38	38	5132	85	2	2	6	6	1	1	6	7	2	2	2	66666	6	66666	6	66666	66	66	666	1	1	6	2	7	3	1	6	2	2	2	3	6	6	2	2	2	6	2	1	2	2	5	4	5	3	5	3	2	2	3	2	2	6666	66	66	66	66	66	6	66	66	6	66	66	66	66	66	66	6	1	6	2	6	2	2	2	2	2	7	2	2	2	2	66	6	1	1	1	2	1977	6666	6666	66	2	3	3	3	2	6	1	1	1	4	3	3	2	4	2	3	1	2	3	3	4	5	2	5	1971	3	4	3	8	15	6	2	4	2	4	6	1	66	66	1	2250	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	4	4	3	1	38	1969	33	2	6	66	6	66	6	4	5	2	6	2	6	2	3	2	5	3	3	5	2	6	2	5	2	4	3	5	1	30	11	2004	10	30	11	34	4	30	11	2004	64	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2242	FI	4	2	2	1	2	2	6	8	7	7	2	4	2	6	6	8	6	6	6	7	1	9	2	2	1	9	2	2	66	7	8	6	7	7	9	8	1	2	3	2	6	3	3	3	6	6	6	8	4	1	5	2	2	1	3	 	 	 	 	8	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	4	5	2	4	3	2	4	4	1	2	2	1945	3	2	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	1	8	6	6666	1	66666	1	1	2	66666	7	6	0	38	38	5220	52	2	2	6	6	1	1	8	4	2	4	1	66666	6	66666	6	66666	66	66	666	1	2	1	6	5	1	2	1	6	5	1	1	1	6	6	2	1	2	2	1	2	2	2	3	2	2	2	4	2	4	4	1	1	1964	5	2	1	3	4	2	66	66	6	2	6	1	2	6	1	2	66	66	66	66	6	4	3	1	4	8	2	2	1	2	66	6	1	3	2	6	6666	1964	1977	2	2	3	3	3	2	6	1	1	1	88	5	3	3	3	1	4	1	1	3	2	5	3	2	7	1998	5	4	2	8	5	6	1	4	2	3	3	2	2	2	1	8	6666666	1	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	5	3	5	5	3	38	1960	42	1	1	4	4	1	6	1	5	1	4	1	1	2	2	2	5	2	3	2	2	3	3	4	1	1	1	3	1	20	10	2004	17	0	18	19	6	99	99	2004	79	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2243	FI	6	4	7	4	2	1	0	6	6	5	3	5	2	2	6	8	2	2	4	4	2	66	2	2	2	66	6	2	66	4	9	3	4	4	8	4	1	1	2	1	4	3	3	3	6	7	5	8	6	1	4	2	2	2	3	 	 	 	 	5	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	5	4	2	2	2	2	2	4	1	1	2	1941	3	1	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	12	11	1	1991	1	66666	1	3	2	66666	0	0	0	40	40	5123	55	2	1	1	1	1	4	4	7	2	3	2	66666	6	66666	6	66666	66	66	666	1	2	1	6	5	1	2	1	6	5	2	3	6	6	2	2	2	6	2	1	1	2	2	3	4	1	3	4	1	4	3	1	2	6666	66	66	66	66	66	6	66	66	6	66	66	66	66	66	66	6	1	6	2	6	2	4	3	1	5	7	2	6	1	2	66	6	1	2	2	6	6666	1968	1971	1	2	3	3	3	2	6	3	6	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	666	66	66	6	6	6	66	6	66	66	6	6666666	6666666	66	66	6	6	6	6	6	6	6	6	6	6	666	6	6	2001	1	1	5	4	2	4	4	40	1960	40	1	1	2	4	1	6	3	5	1	5	2	3	3	1	4	1	2	3	5	2	5	3	5	1	2	3	1	1	4	11	2004	11	30	13	41	6	4	11	2004	131	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2244	FI	5	3	0	66	4	2	3	7	7	6	3	3	3	9	8	8	6	7	7	7	1	1	2	2	1	1	2	2	66	8	10	7	5	7	8	9	2	2	1	4	2	2	3	3	5	8	6	9	6	1	2	1	1	1	3	 	 	 	 	6	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	2	2	2	2	2	1	4	5	2	2	1953	4	1	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	1	13	6	6666	1	66666	1	1	2	66666	8	6	8	32	32	5220	52	2	2	6	6	3	2	9	3	1	2	1	1314	2	5	1	5	10	10	50	5	1	6	1	4	1	2	1	6	5	2	1	1	6	6	2	1	2	2	1	1	2	2	3	3	4	3	4	3	4	4	1	1	1976	3	1	2	3	3	1	2	2	1	2	3	3	7	6	3	2	66	66	66	66	6	4	4	1	5	9	2	1	2	2	66	6	1	2	2	6	6666	1982	1984	1	2	3	3	3	2	6	1	1	2	66	5	4	2	4	1	4	1	1	2	4	5	3	1	6	1974	1	4	8	4	3	2	2	2	2	3	1	2	1	1	1	1300	6666666	5	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	5	4	4	4	5	32	1974	30	1	1	5	4	7	4	3	5	2	5	3	3	4	3	3	3	3	2	4	4	5	3	5	2	3	3	5	2	28	10	2004	18	30	20	1	6	30	10	2004	91	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2246	FI	5	1	0	66	2	0	3	6	8	8	4	5	5	1	5	8	0	0	0	3	2	66	2	2	2	66	6	2	66	5	3	7	0	4	5	5	1	4	4	4	0	4	4	4	0	0	0	6	3	1	2	1	2	3	3	 	 	 	 	1	7	7	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	66	1	66	6	FIN	000	2	1	66	1	66	4	4	2	2	2	1	1	1	4	4	1	1954	5	1	5	3	 	 	 	 	 	 	 	 	 	 	 	 	 	4	10	6	6666	2	0	6	1	2	66666	10	10	10	60	60	6130	1	2	1	2	2	2	6	4	4	3	1	1	6130	2	0	2	66666	10	10	61	1	1	6	1	5	1	1	6	2	5	2	5	6	6	1	6	2	6	1	6	2	2	3	5	6	6	5	4	2	4	4	2	1	1994	1	2	2	5	1	1	3	2	5	4	2	6	8	2	5	2	66	66	66	66	6	4	1	1	1	10	2	1	1	2	66	6	2	66	6	6	6666	6666	6666	66	6	6	6	6	2	6	1	2	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	0	6	4	5	3	5	5	2	1	2	2	6666666	6666666	66	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	3	4	1	3	3	100	1972	32	2	6	66	6	66	6	2	2	5	3	3	5	4	5	5	4	2	5	3	2	5	5	3	4	5	5	4	2	18	10	2004	9	0	10	10	4	18	10	2004	70	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2247	FI	5	2	0	66	0	66	0	8	5	6	3	4	4	3	5	9	2	4	3	6	2	66	2	2	1	5	3	2	66	4	8	1	1	4	9	8	1	1	1	4	3	3	3	3	5	5	4	8	4	1	3	2	1	1	3	 	 	 	 	4	6	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	1	1	1	4	1	1	1	4	1	1	1	1964	4	2	2	2	 	 	 	 	 	 	 	 	 	 	 	 	 	13	10	1	2004	1	66666	2	2	2	66666	9	3	10	25	25	9313	52	2	1	1	1	2	5	3	7	4	1	2	66666	6	66666	6	66666	66	66	666	0	2	1	6	6	0	2	1	6	6	2	5	6	6	2	1	2	6	2	1	1	1	1	1	1	1	1	5	1	5	5	1	2	6666	66	66	66	66	66	6	66	66	6	66	66	66	66	66	66	6	2	6	4	6	2	5	4	1	5	3	2	2	1	2	66	6	1	2	2	6	6666	1989	1991	2	2	3	3	3	1	8	4	6	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	666	66	66	6	6	6	66	6	66	66	6	6666666	6666666	66	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	5	5	5	5	5	40	1982	10	2	6	66	6	66	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	10	12	2004	15	10	16	7	6	 	 	 	57	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2248	FI	1	1	2	1	5	3	1	7	5	7	3	3	4	5	8	8	3	5	5	7	1	4	2	2	1	4	2	2	66	8	8	8	7	8	8	8	4	4	2	4	5	3	3	3	6	7	5	7	3	1	2	2	2	3	2	 	 	 	 	2	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	3	3	3	2	2	1	4	3	2	1	1929	4	1	4	1	 	 	 	 	 	 	 	 	 	 	 	 	 	1	6	1	1965	2	3	6	1	1	3	10	10	10	60	60	1316	60	2	2	6	6	3	4	6	5	2	2	1	66666	6	66666	6	66666	66	66	666	0	2	1	6	5	0	4	6	6	66	2	1	1	6	6	2	1	2	2	1	2	2	3	3	3	2	2	3	1	3	2	2	1	1952	2	2	8	2	3	2	66	66	6	3	3	4	2	1	6	2	66	66	66	66	6	4	1	1	2	8	2	2	1	2	66	6	1	1	1	1	1975	6666	6666	66	2	2	3	3	2	6	3	6	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	666	66	66	6	6	6	66	6	66	66	6	6666666	6666666	66	66	6	6	6	6	6	6	6	6	6	6	666	6	6	1965	2	2	6	6	6	6	6	666	1943	35	2	6	66	6	66	6	2	4	3	3	2	2	2	2	3	3	2	3	2	2	4	3	4	2	2	5	3	3	10	11	2004	14	20	15	37	6	10	11	2004	77	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	2249	FI	5	3	4	3	3	1	1	8	7	6	2	3	3	7	7	8	6	6	5	7	1	4	2	2	2	66	6	2	66	6	8	7	7	7	7	7	2	3	1	4	4	3	3	3	5	6	6	8	4	1	3	2	2	1	3	 	 	 	 	6	5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	3	3	3	3	1	2	4	3	2	1	1953	4	1	5	3	 	 	 	 	 	 	 	 	 	 	 	 	 	1	13	1	2004	1	66666	2	1	2	66666	8	8	8	32	32	3211	74	2	1	1	1	1	4	6	4	2	3	2	66666	6	66666	6	66666	66	66	666	1	1	6	1	6	1	3	6	6	66	2	5	6	6	2	2	2	6	2	2	1	2	3	3	3	3	4	3	2	2	3	3	2	6666	66	66	66	66	66	6	66	66	6	66	66	66	66	66	66	6	2	3	5	3	2	2	3	2	2	7	1	4	2	2	66	6	2	66	6	6	6666	6666	6666	66	6	6	6	6	2	6	4	6	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	666	66	66	6	6	6	66	6	66	66	6	6666666	6666666	66	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	4	4	4	4	30	1978	15	2	6	66	6	66	6	1	5	3	4	4	3	3	3	3	2	2	3	3	2	4	4	3	3	3	2	2	3	6	10	2004	18	25	19	13	5	6	10	2004	48	1	.212711819980218
