y	x_norm	votesh_so	cutoff_34	cutoff_37	cutoff_40	cutoff_43	cutoff_46	cutoff_49
1	2.787456035614014	33.18145370483398	1	0	0	0	0	0
0	46.60009002685547	25.9338321685791	0	0	0	0	0	0
1	2.322450160980225	48.83877182006836	0	0	0	0	0	1
1	19.12435340881348	40.43782424926758	0	0	1	0	0	0
1	-22.00580787658691	61.00290298461914	0	0	0	0	0	0
1	2.327758073806763	37.1693000793457	0	1	0	0	0	0
0	19.52943420410156	39.65825653076172	0	0	1	0	0	0
1	-8.412173271179199	40.73127365112305	0	1	1	1	0	0
0	19.74489593505859	40.1275520324707	0	0	1	0	0	0
1	-23.53813362121582	61.76906967163086	0	0	0	0	0	0
0	15.95679473876953	42.02160263061523	0	0	1	1	0	0
0	17.84424781799316	41.07787704467773	0	0	1	1	0	0
0	-1.199841499328613	48.3870964050293	0	0	0	0	1	1
1	-9.685343742370605	54.43911743164063	0	0	0	0	0	0
1	9.137209892272949	44.87114334106445	0	0	0	0	1	0
0	11.55669403076172	43.60924530029297	0	0	0	1	0	0
0	-46.16740036010742	73.08370208740234	0	0	0	0	0	0
0	-49.8127326965332	74.90636444091797	0	0	0	0	0	0
0	-28.46158790588379	64.23079681396484	0	0	0	0	0	0
1	4.983514785766602	47.30670547485352	0	0	0	0	1	0
0	11.45201873779297	43.63182067871094	0	0	0	1	0	0
0	27.22513389587402	36.38743591308594	1	1	0	0	0	0
1	-3.917598724365234	51.95880126953125	0	0	0	0	0	0
0	-51.92162322998047	55.6744499206543	0	0	0	0	0	0
0	-18.85227966308594	39.59548950195313	0	1	1	0	0	0
0	-31.26176834106445	65.63088226318359	0	0	0	0	0	0
0	-5.280003070831299	52.6400032043457	0	0	0	0	0	0
1	8.843064308166504	45.57846832275391	0	0	0	0	1	0
0	-3.776323795318604	51.88816070556641	0	0	0	0	0	0
1	9.055742263793945	45.47212982177734	0	0	0	0	1	0
0	16.22076988220215	41.88961791992188	0	0	1	1	0	0
0	-57.60776901245117	75.20629119873047	0	0	0	0	0	0
1	3.496503829956055	48.25174713134766	0	0	0	0	0	1
1	7.650270938873291	46.17486190795898	0	0	0	0	1	0
0	22.61850738525391	37.56207656860352	0	1	0	0	0	0
0	-12.43767738342285	56.21883773803711	0	0	0	0	0	0
1	8.275863647460938	45.86206817626953	0	0	0	0	1	0
0	43.02299118041992	26.67880630493164	0	0	0	0	0	0
0	5.809584140777588	47.09520721435547	0	0	0	0	1	0
0	-2.814605712890625	51.40730285644531	0	0	0	0	0	0
1	19.6652717590332	29.40824890136719	0	0	0	0	0	0
1	20.00522994995117	39.72280502319336	0	0	1	0	0	0
0	43.01914978027344	25.40322494506836	0	0	0	0	0	0
0	2.592757225036621	48.70362091064453	0	0	0	0	0	1
0	-13.20299243927002	56.60149383544922	0	0	0	0	0	0
1	-5.489063262939453	52.74452972412109	0	0	0	0	0	0
0	.2895951271057129	49.85520172119141	0	0	0	0	0	1
0	-40.56782531738281	70.28391265869141	0	0	0	0	0	0
0	-38.79470825195313	41.8895149230957	0	0	1	1	0	0
0	-26.75887680053711	60.05180358886719	0	0	0	0	0	0
1	13.46882629394531	43.26558685302734	0	0	0	1	0	0
1	3.418001651763916	48.29100036621094	0	0	0	0	0	1
1	6.883418560028076	43.29232406616211	0	0	0	1	0	0
0	3.765323638916016	32.86631774902344	1	0	0	0	0	0
0	-3.87338399887085	51.93669128417969	0	0	0	0	0	0
0	-19.02704620361328	59.51351928710938	0	0	0	0	0	0
0	-2.63299036026001	51.31649398803711	0	0	0	0	0	0
0	-37.14569854736328	68.57284545898438	0	0	0	0	0	0
0	-3.09368371963501	51.54684066772461	0	0	0	0	0	0
1	4.583334922790527	47.70833206176758	0	0	0	0	0	1
1	35.54664993286133	32.22667694091797	1	0	0	0	0	0
1	7.288196563720703	46.35589981079102	0	0	0	0	1	0
1	47.2640495300293	26.36797714233398	0	0	0	0	0	0
0	16.1649227142334	41.91753768920898	0	0	1	1	0	0
0	-33.21006011962891	66.60503387451172	0	0	0	0	0	0
0	-11.72809886932373	55.86404800415039	0	0	0	0	0	0
0	11.31578636169434	39.39849853515625	0	1	1	0	0	0
0	-1.841005682945251	50.92050552368164	0	0	0	0	0	0
0	-7.354840755462646	53.67742156982422	0	0	0	0	0	0
1	-2.435853958129883	51.21792602539063	0	0	0	0	0	0
1	33.92330551147461	33.03834915161133	1	0	0	0	0	0
1	18.04715919494629	34.06892395019531	1	0	0	0	0	0
1	4.792237281799316	37.7009391784668	0	1	0	0	0	0
0	-68.4560546875	84.22802734375	0	0	0	0	0	0
0	-67.21037292480469	83.60518646240234	0	0	0	0	0	0
0	-.0995039939880371	50.04975128173828	0	0	0	0	0	1
0	-13.96210765838623	56.42504119873047	0	0	0	0	0	0
1	6.220841407775879	46.88957977294922	0	0	0	0	1	0
0	17.59868240356445	40.29605484008789	0	0	1	0	0	0
0	-16.49200057983398	58.24599838256836	0	0	0	0	0	0
1	35.67872619628906	31.26451873779297	0	0	0	0	0	0
0	23.79506874084473	38.10246658325195	0	1	1	0	0	0
1	-52.5662727355957	56.72118759155273	0	0	0	0	0	0
1	17.58034133911133	41.2098274230957	0	0	1	1	0	0
0	17.34820556640625	41.32589721679688	0	0	1	1	0	0
0	-46.44351196289063	73.22175598144531	0	0	0	0	0	0
0	-14.68966865539551	40.87646484375	0	0	1	1	0	0
1	6.083541870117188	42.4726676940918	0	0	0	1	0	0
0	17.97995567321777	27.46337699890137	0	0	0	0	0	0
0	41.62110900878906	29.1894474029541	0	0	0	0	0	0
1	-2.671074867248535	51.33553695678711	0	0	0	0	0	0
1	3.908145427703857	48.04592895507813	0	0	0	0	0	1
1	21.37634468078613	33.247314453125	1	0	0	0	0	0
0	-19.2928524017334	59.64642715454102	0	0	0	0	0	0
1	11.16611671447754	38.69636917114258	0	1	1	0	0	0
0	-50.70083618164063	52.58309936523438	0	0	0	0	0	0
0	-15.51663875579834	57.75831985473633	0	0	0	0	0	0
1	9.303370475769043	35.32584381103516	1	1	0	0	0	0
1	21.61835479736328	36.37278747558594	1	1	0	0	0	0
1	-60.59978485107422	63.35327529907227	0	0	0	0	0	0
0	12.16722393035889	43.91638946533203	0	0	0	1	0	0
0	12.91439819335938	43.54280090332031	0	0	0	1	0	0
0	-60.63275909423828	76.30490112304688	0	0	0	0	0	0
0	-29.6540355682373	49.91762542724609	0	0	0	0	0	1
0	-46.86222076416016	73.43110656738281	0	0	0	0	0	0
0	-9.446796417236328	53.24092102050781	0	0	0	0	0	0
0	-6.18358850479126	53.09179306030273	0	0	0	0	0	0
0	-5.596745014190674	52.79837417602539	0	0	0	0	0	0
0	-17.48166656494141	58.34352493286133	0	0	0	0	0	0
0	-21.63543701171875	60.81771850585938	0	0	0	0	0	0
1	3.769138336181641	48.11542892456055	0	0	0	0	0	1
1	8.550572395324707	45.72471237182617	0	0	0	0	1	0
0	24.48087692260742	37.75956344604492	0	1	1	0	0	0
1	18.61840438842773	40.6907958984375	0	0	1	0	0	0
0	1.570156216621399	48.73051452636719	0	0	0	0	0	1
0	-47.25088882446289	52.85061645507813	0	0	0	0	0	0
0	-.8398652076721191	50.4199333190918	0	0	0	0	0	1
0	8.11881160736084	45.94059371948242	0	0	0	0	1	0
0	-52.27272415161133	76.13636016845703	0	0	0	0	0	0
0	-46.20276260375977	49.0913200378418	0	0	0	0	0	1
0	-52.32732772827148	53.37155532836914	0	0	0	0	0	0
0	-5.731737613677979	52.86586761474609	0	0	0	0	0	0
0	-4.238873481750488	51.10070037841797	0	0	0	0	0	0
1	-49.24566268920898	49.37514114379883	0	0	0	0	0	1
0	6.586074829101563	33.89954376220703	1	0	0	0	0	0
0	-1.053151488304138	50.52657699584961	0	0	0	0	0	1
0	18.60419273376465	32.56727600097656	1	0	0	0	0	0
1	-8.215755462646484	53.39346694946289	0	0	0	0	0	0
0	19.2650318145752	38.0246696472168	0	1	1	0	0	0
0	-9.076499938964844	36.18976974487305	1	1	1	0	0	0
0	-47.61663055419922	48.27585983276367	0	0	0	0	1	1
0	-28.99457740783691	46.70421600341797	0	0	0	0	1	1
1	13.25879669189453	42.73923110961914	0	0	0	1	0	0
0	2.196919918060303	46.35041809082031	0	0	0	0	1	0
0	-13.72207736968994	56.86103820800781	0	0	0	0	0	0
0	-52.12898254394531	52.55656433105469	0	0	0	0	0	0
1	-55.285888671875	56.21437454223633	0	0	0	0	0	0
0	33.33333587646484	33.33333587646484	1	0	0	0	0	0
0	-52.25280380249023	53.345703125	0	0	0	0	0	0
0	-72.86026000976563	72.86026000976563	0	0	0	0	0	0
0	41.63662338256836	29.18168640136719	0	0	0	0	0	0
0	-63.91111755371094	81.95555877685547	0	0	0	0	0	0
0	-41.86405944824219	64.6126708984375	0	0	0	0	0	0
0	-1.412221789360046	30.0818977355957	1	1	0	0	0	0
0	-7.244706153869629	44.7068977355957	0	0	0	1	1	0
0	-14.96981716156006	57.48490524291992	0	0	0	0	0	0
0	.1875638961791992	49.90621948242188	0	0	0	0	0	1
1	-.5849480628967285	50.29247283935547	0	0	0	0	0	1
1	2.109024047851563	48.94548797607422	0	0	0	0	0	1
0	8.307149887084961	43.56716156005859	0	0	0	1	0	0
0	-21.17299461364746	60.47585678100586	0	0	0	0	0	0
0	-49.45479202270508	55.23196411132813	0	0	0	0	0	0
0	-11.98301029205322	39.93964004516602	0	1	1	0	0	0
0	-8.468803405761719	42.46484756469727	0	0	1	1	0	0
0	81.22550201416016	9.387246131896973	0	0	0	0	0	0
1	84.03380584716797	6.761077880859375	0	0	0	0	0	0
0	48.75114059448242	23.08112907409668	0	0	0	0	0	0
0	-7.404985904693604	40.44718933105469	0	1	1	1	0	0
0	8.97487735748291	45.5125617980957	0	0	0	0	1	0
1	3.794646263122559	47.9538688659668	0	0	0	0	0	1
0	5.455204963684082	47.27239990234375	0	0	0	0	1	0
0	-14.30429267883301	57.15214538574219	0	0	0	0	0	0
0	-1.711776852607727	50.68112564086914	0	0	0	0	0	0
0	-46.49586868286133	49.48126220703125	0	0	0	0	0	1
1	32.58278656005859	31.53707695007324	1	0	0	0	0	0
0	24.42913055419922	26.52443695068359	0	0	0	0	0	0
0	-44.96601486206055	48.08255004882813	0	0	0	0	1	1
1	28.35820960998535	35.82089614868164	1	1	0	0	0	0
0	40.75476837158203	29.62261772155762	0	0	0	0	0	0
0	-50.63463973999023	52.49761199951172	0	0	0	0	0	0
0	-2.007892608642578	32.89229202270508	1	1	0	0	0	0
0	-5.431187152862549	42.08682250976563	0	0	1	1	0	0
0	-16.96144104003906	58.48072052001953	0	0	0	0	0	0
0	-10.82484722137451	53.1160888671875	0	0	0	0	0	0
1	12.37789344787598	43.81105422973633	0	0	0	1	0	0
0	8.738613128662109	45.63069152832031	0	0	0	0	1	0
0	-8.639189720153809	50.56868743896484	0	0	0	0	0	1
0	9.063193321228027	45.46840667724609	0	0	0	0	1	0
0	-4.753983020782471	52.37699127197266	0	0	0	0	0	0
0	6.845414638519287	45.67061614990234	0	0	0	0	1	0
0	1.263415813446045	49.36829376220703	0	0	0	0	0	1
0	-4.186797142028809	52.09339904785156	0	0	0	0	0	0
0	-19.98898315429688	46.28079986572266	0	0	0	0	1	0
0	20.46738624572754	36.57159042358398	0	1	0	0	0	0
0	-3.633999824523926	29.06549644470215	1	0	0	0	0	0
0	7.444784164428711	46.27761077880859	0	0	0	0	1	0
0	-2.33684778213501	35.3848991394043	1	1	0	0	0	0
1	6.985652446746826	43.26975250244141	0	0	0	1	0	0
0	.2132922410964966	49.48099136352539	0	0	0	0	0	1
0	-58.90340805053711	61.01716613769531	0	0	0	0	0	0
0	-33.66794586181641	53.45930480957031	0	0	0	0	0	0
0	13.86684513092041	42.6276969909668	0	0	0	1	0	0
1	-4.500913619995117	40.90682601928711	0	0	1	1	0	0
0	35.82239532470703	27.94493103027344	0	0	0	0	0	0
0	-9.744728088378906	54.87236404418945	0	0	0	0	0	0
0	-16.09524154663086	47.94782638549805	0	0	0	0	1	1
0	-6.897711753845215	53.44885635375977	0	0	0	0	0	0
0	-9.585222244262695	54.7926139831543	0	0	0	0	0	0
0	-19.62057113647461	59.81028747558594	0	0	0	0	0	0
1	-5.657658100128174	52.82883071899414	0	0	0	0	0	0
0	-55.13686370849609	55.2790641784668	0	0	0	0	0	0
1	.9138405323028564	48.11140060424805	0	0	0	0	0	1
0	1.875466108322144	45.35712051391602	0	0	0	0	1	0
1	-40.02154922485352	69.01842498779297	0	0	0	0	0	0
0	10.92747497558594	44.53626251220703	0	0	0	1	1	0
0	-22.56057548522949	61.2802848815918	0	0	0	0	0	0
0	3.523033857345581	47.75353240966797	0	0	0	0	0	1
1	-5.716979503631592	52.35623168945313	0	0	0	0	0	0
1	2.200579643249512	48.89971160888672	0	0	0	0	0	1
0	7.857897758483887	45.47431945800781	0	0	0	0	1	0
1	10.94989776611328	42.74890899658203	0	0	0	1	0	0
0	-71.63130187988281	79.58599090576172	0	0	0	0	0	0
0	22.42799758911133	31.19967269897461	0	0	0	0	0	0
0	12.62782192230225	41.71400833129883	0	0	1	1	0	0
0	-5.453464508056641	51.84882354736328	0	0	0	0	0	0
0	-4.623961448669434	52.31198120117188	0	0	0	0	0	0
0	-44.2716064453125	48.43209838867188	0	0	0	0	1	1
1	27.86228942871094	36.06885528564453	1	1	0	0	0	0
0	40.25846862792969	29.87076568603516	0	0	0	0	0	0
0	-14.53731918334961	57.26866149902344	0	0	0	0	0	0
0	16.89072608947754	41.55463790893555	0	0	1	1	0	0
0	7.285952568054199	46.35702514648438	0	0	0	0	1	0
1	-3.010338544845581	51.08485794067383	0	0	0	0	0	0
0	9.263345718383789	44.23926162719727	0	0	0	1	0	0
0	67.65096282958984	16.17451858520508	0	0	0	0	0	0
0	-3.09823751449585	51.54911804199219	0	0	0	0	0	0
0	-13.86544132232666	40.0074462890625	0	1	1	1	0	0
0	-1.848438382148743	50.92421722412109	0	0	0	0	0	0
0	15.89046669006348	42.05476760864258	0	0	1	1	0	0
1	18.11400985717773	40.9429931640625	0	0	1	0	0	0
0	54.92293930053711	22.53853034973145	0	0	0	0	0	0
0	-22.10850715637207	61.05425262451172	0	0	0	0	0	0
0	-5.819830417633057	47.83063125610352	0	0	0	0	1	1
1	-11.44021797180176	55.72010803222656	0	0	0	0	0	0
0	9.243485450744629	44.82715606689453	0	0	0	1	1	0
0	-37.52333450317383	48.78656005859375	0	0	0	0	1	1
0	-22.06241989135742	53.812744140625	0	0	0	0	0	0
0	13.92384719848633	38.62796401977539	0	1	1	0	0	0
0	-.2949416637420654	49.32733154296875	0	0	0	0	0	1
1	-3.849378108978271	51.92468643188477	0	0	0	0	0	0
1	16.52129364013672	41.45715713500977	0	0	1	1	0	0
0	18.91460418701172	40.54269790649414	0	0	1	0	0	0
0	-14.81854915618896	57.40927505493164	0	0	0	0	0	0
0	-13.66666603088379	56.83333206176758	0	0	0	0	0	0
0	1.035258173942566	31.09512710571289	0	0	0	0	0	0
1	-10.70236587524414	44.49281692504883	0	0	0	1	1	0
0	.526389479637146	46.05547332763672	0	0	0	0	1	0
0	-41.82246398925781	48.12668228149414	0	0	0	0	1	1
0	-5.803072452545166	47.01773071289063	0	0	0	0	1	1
0	-77.78369140625	88.891845703125	0	0	0	0	0	0
0	-.7888227701187134	37.84716415405273	1	1	1	0	0	0
0	10.87418746948242	40.20485687255859	0	0	1	0	0	0
0	-.3419011831283569	50.17095184326172	0	0	0	0	0	1
1	-11.29824829101563	55.64912414550781	0	0	0	0	0	0
0	19.82108688354492	32.88679504394531	1	0	0	0	0	0
0	-31.60627746582031	45.95209503173828	0	0	0	1	1	0
0	-13.65353775024414	56.44470596313477	0	0	0	0	0	0
0	18.90748405456543	32.09078598022461	1	0	0	0	0	0
0	-13.16144752502441	38.86511993408203	0	1	1	0	0	0
0	-12.95675373077393	44.69549942016602	0	0	0	1	1	0
0	24.17928314208984	37.91035842895508	0	1	1	0	0	0
0	-3.064215183258057	35.3717041015625	1	1	0	0	0	0
0	-5.855044841766357	52.92752456665039	0	0	0	0	0	0
0	-31.78275489807129	50.96269989013672	0	0	0	0	0	0
0	7.486426830291748	46.25678634643555	0	0	0	0	1	0
1	-4.150295257568359	52.07514953613281	0	0	0	0	0	0
0	20.3614330291748	39.81928634643555	0	0	1	0	0	0
0	42.06095886230469	28.96952056884766	0	0	0	0	0	0
0	-12.06355953216553	56.03178024291992	0	0	0	0	0	0
0	-45.93379974365234	46.68799591064453	0	0	0	0	1	1
0	20.76935768127441	39.61532211303711	0	0	1	0	0	0
0	-5.445408821105957	52.1921272277832	0	0	0	0	0	0
0	-5.769172191619873	52.37103271484375	0	0	0	0	0	0
0	-52.22728729248047	59.94387817382813	0	0	0	0	0	0
0	13.62787818908691	43.18605804443359	0	0	0	1	0	0
0	-9.103525161743164	54.55176162719727	0	0	0	0	0	0
0	-16.02605247497559	58.01302719116211	0	0	0	0	0	0
0	-10.14150714874268	55.07075119018555	0	0	0	0	0	0
1	32.18365859985352	32.72256851196289	1	0	0	0	0	0
1	65.18641662597656	17.40679168701172	0	0	0	0	0	0
1	6.704497337341309	28.94073104858398	0	0	0	0	0	0
0	-1.500266790390015	48.2379264831543	0	0	0	0	1	1
0	23.07533264160156	38.46233367919922	0	1	1	0	0	0
0	-9.380531311035156	54.69026565551758	0	0	0	0	0	0
1	-12.56536293029785	55.81524276733398	0	0	0	0	0	0
0	-36.967529296875	48.72746658325195	0	0	0	0	1	1
0	2.651411294937134	47.08561706542969	0	0	0	0	1	0
0	-8.046197891235352	50.14051818847656	0	0	0	0	0	1
1	27.74875450134277	35.5363883972168	1	1	0	0	0	0
0	11.79097938537598	44.10451126098633	0	0	0	1	0	0
0	27.37569236755371	35.84230422973633	1	1	0	0	0	0
0	-26.29643630981445	63.14822006225586	0	0	0	0	0	0
1	20.63739013671875	39.68130493164063	0	0	1	0	0	0
1	22.6038703918457	38.69806671142578	0	1	1	0	0	0
0	10.5729284286499	35.52164077758789	1	1	0	0	0	0
0	-17.50291633605957	58.75145721435547	0	0	0	0	0	0
0	-12.40121746063232	47.4989128112793	0	0	0	0	1	1
0	-50.57693099975586	52.17720413208008	0	0	0	0	0	0
0	-56.17627334594727	57.98786926269531	0	0	0	0	0	0
0	-56.55045318603516	78.27523040771484	0	0	0	0	0	0
0	-12.0368185043335	52.61977767944336	0	0	0	0	0	0
0	1.786267757415771	49.10686492919922	0	0	0	0	0	1
0	-1.382306218147278	50.6911506652832	0	0	0	0	0	0
0	-8.663537979125977	54.26044464111328	0	0	0	0	0	0
0	-2.9876708984375	51.49383544921875	0	0	0	0	0	0
0	-5.671747207641602	30.38520431518555	1	1	0	0	0	0
0	-81.06247711181641	88.41178131103516	0	0	0	0	0	0
0	-34.17266464233398	66.46856689453125	0	0	0	0	0	0
0	-21.68058776855469	40.53110504150391	0	1	1	1	0	0
0	-55.61582565307617	56.22369766235352	0	0	0	0	0	0
0	69.80091094970703	15.09954452514648	0	0	0	0	0	0
0	16.90055084228516	41.54972457885742	0	0	1	1	0	0
0	-12.59799289703369	56.29899597167969	0	0	0	0	0	0
1	4.897865772247314	47.55106735229492	0	0	0	0	1	1
1	3.821137428283691	48.08942794799805	0	0	0	0	0	1
1	30.64308166503906	34.67845916748047	1	1	0	0	0	0
0	-21.42277145385742	53.26962280273438	0	0	0	0	0	0
0	-22.02696418762207	35.39408111572266	1	1	0	0	0	0
1	16.10337829589844	41.94831085205078	0	0	1	1	0	0
0	14.39476299285889	42.80261611938477	0	0	0	1	0	0
0	-12.13857841491699	56.06929016113281	0	0	0	0	0	0
0	-7.662689685821533	53.83134460449219	0	0	0	0	0	0
0	14.40725612640381	35.87738418579102	1	1	0	0	0	0
0	-31.97714042663574	39.34746551513672	0	1	1	0	0	0
1	-14.0300464630127	32.02606964111328	1	1	0	0	0	0
0	.0356018543243408	37.07131576538086	0	1	0	0	0	0
0	-3.286480903625488	35.22095489501953	1	1	0	0	0	0
0	-.1492857933044434	40.52036666870117	0	1	1	1	0	0
0	-40.02083206176758	46.8125	0	0	0	0	1	1
0	5.611276626586914	47.19436264038086	0	0	0	0	1	0
1	-1.742920279502869	50.8714599609375	0	0	0	0	0	0
1	10.65719127655029	44.67140579223633	0	0	0	1	1	0
1	28.2949333190918	35.85253524780273	1	1	0	0	0	0
0	1.731601357460022	49.13419723510742	0	0	0	0	0	1
0	-29.18306922912598	43.67617797851563	0	0	0	1	1	0
0	-10.77981853485107	55.38991165161133	0	0	0	0	0	0
0	-54.82689666748047	56.55792236328125	0	0	0	0	0	0
1	46.02538299560547	26.98730850219727	0	0	0	0	0	0
0	67.34907531738281	16.32545852661133	0	0	0	0	0	0
0	-10.51642894744873	55.25821304321289	0	0	0	0	0	0
0	-3.810501098632813	50.93259811401367	0	0	0	0	0	0
0	-11.09348487854004	55.5467414855957	0	0	0	0	0	0
0	-4.862329483032227	41.241943359375	0	0	1	1	0	0
0	4.52580738067627	32.26544570922852	1	0	0	0	0	0
0	15.81395530700684	42.09302520751953	0	0	0	1	0	0
0	-17.59834289550781	58.79917144775391	0	0	0	0	0	0
0	-6.141018867492676	53.07051086425781	0	0	0	0	0	0
1	-17.49562835693359	46.89337158203125	0	0	0	0	1	1
1	4.605791091918945	32.04861450195313	1	0	0	0	0	0
1	11.07168197631836	44.46415710449219	0	0	0	1	1	0
0	12.44034481048584	43.77983093261719	0	0	0	1	0	0
0	-4.076609134674072	52.03830718994141	0	0	0	0	0	0
0	-2.473857879638672	51.2369270324707	0	0	0	0	0	0
0	-21.91450119018555	40.59082412719727	0	1	1	1	0	0
0	-40.43460083007813	48.31522369384766	0	0	0	0	1	1
0	-22.84469223022461	53.53252410888672	0	0	0	0	0	0
0	-42.10366821289063	71.05183410644531	0	0	0	0	0	0
1	32.3746337890625	33.81268310546875	1	0	0	0	0	0
0	56.33694076538086	21.83152961730957	0	0	0	0	0	0
1	35.32416534423828	32.33791732788086	1	0	0	0	0	0
0	10.32981014251709	41.66147994995117	0	0	1	1	0	0
1	1.013287901878357	49.49335861206055	0	0	0	0	0	1
0	6.784084320068359	33.81169891357422	1	0	0	0	0	0
0	-2.667501449584961	49.33833312988281	0	0	0	0	0	1
0	-56.93520355224609	59.07180404663086	0	0	0	0	0	0
0	-22.61103439331055	61.30551528930664	0	0	0	0	0	0
0	-2.331805229187012	51.16590118408203	0	0	0	0	0	0
0	-10.69633960723877	55.34817123413086	0	0	0	0	0	0
0	-45.3135986328125	49.78858184814453	0	0	0	0	0	1
0	-44.7398567199707	47.71945953369141	0	0	0	0	1	1
0	-30.21628189086914	43.41603088378906	0	0	0	1	1	0
0	-51.29487609863281	53.59034729003906	0	0	0	0	0	0
1	30.36628723144531	34.81685638427734	1	1	0	0	0	0
0	38.68501663208008	30.65749168395996	0	0	0	0	0	0
0	-2.237522602081299	51.1187629699707	0	0	0	0	0	0
0	-10.20407962799072	55.1020393371582	0	0	0	0	0	0
0	-14.40870189666748	39.60657119750977	0	1	1	0	0	0
0	-18.06704139709473	59.03351974487305	0	0	0	0	0	0
0	-40.87715911865234	50.46516036987305	0	0	0	0	0	1
1	8.317649841308594	45.8411750793457	0	0	0	0	1	0
1	26.67498970031738	36.66250228881836	0	1	0	0	0	0
1	9.445846557617188	34.25692749023438	1	0	0	0	0	0
0	19.2849006652832	40.35755157470703	0	0	1	0	0	0
1	7.295799255371094	46.35210037231445	0	0	0	0	1	0
1	45.91484451293945	27.04257583618164	0	0	0	0	0	0
1	18.52057838439941	40.73971176147461	0	0	1	0	0	0
1	8.048653602600098	44.40993499755859	0	0	0	1	0	0
0	3.223979473114014	48.38801193237305	0	0	0	0	0	1
1	-9.941479682922363	40.9786376953125	0	0	1	1	0	0
0	-41.94342041015625	70.97171020507813	0	0	0	0	0	0
0	-7.426097869873047	49.27901840209961	0	0	0	0	0	1
1	28.24981498718262	27.45098114013672	0	0	0	0	0	0
1	5.748960494995117	46.0875129699707	0	0	0	0	1	0
0	16.40555572509766	39.99408721923828	0	0	1	0	0	0
1	33.02325439453125	33.48837280273438	1	0	0	0	0	0
0	34.13547134399414	22.93523406982422	0	0	0	0	0	0
0	-14.60258960723877	57.30129623413086	0	0	0	0	0	0
0	-51.22093963623047	75.6104736328125	0	0	0	0	0	0
0	-24.26943778991699	62.13471984863281	0	0	0	0	0	0
0	-8.627301216125488	39.49386596679688	0	1	1	0	0	0
0	-8.693048477172852	54.34652709960938	0	0	0	0	0	0
0	-11.17475891113281	52.2524299621582	0	0	0	0	0	0
1	35.21126556396484	32.39436721801758	1	0	0	0	0	0
0	54.87148666381836	22.56425666809082	0	0	0	0	0	0
1	1.113858819007874	49.44306945800781	0	0	0	0	0	1
0	9.025272369384766	45.48736572265625	0	0	0	0	1	0
0	-5.979564666748047	50.81129837036133	0	0	0	0	0	0
1	2.825111150741577	47.17488861083984	0	0	0	0	1	0
0	21.76537132263184	39.11731719970703	0	1	1	0	0	0
1	-15.13569641113281	57.56784820556641	0	0	0	0	0	0
0	10.50817966461182	44.74591064453125	0	0	0	1	1	0
0	5.810639381408691	34.89550399780273	1	1	0	0	0	0
0	-7.355913639068604	52.19919204711914	0	0	0	0	0	0
0	-7.153865814208984	53.57693481445313	0	0	0	0	0	0
0	88.09648895263672	5.951756477355957	0	0	0	0	0	0
1	-31.77847480773926	65.07686614990234	0	0	0	0	0	0
0	3.687930107116699	48.15603637695313	0	0	0	0	0	1
0	-19.12933540344238	59.56466674804688	0	0	0	0	0	0
0	3.009188175201416	48.49540710449219	0	0	0	0	0	1
1	9.416791915893555	37.5	0	1	0	0	0	0
0	20.69789123535156	39.65105438232422	0	0	1	0	0	0
0	-7.130807876586914	42.5548210144043	0	0	1	1	0	0
1	-40.13908386230469	41.68000793457031	0	0	1	1	0	0
1	8.533227920532227	45.7333869934082	0	0	0	0	1	0
0	4.085895538330078	47.95705413818359	0	0	0	0	0	1
1	11.41199207305908	44.29400253295898	0	0	0	1	0	0
0	33.82687759399414	33.0865592956543	1	0	0	0	0	0
0	-16.18643951416016	34.09321975708008	1	1	0	0	0	0
0	-5.41996955871582	52.13946151733398	0	0	0	0	0	0
0	-10.6008768081665	55.30043792724609	0	0	0	0	0	0
0	-8.186885833740234	54.09344482421875	0	0	0	0	0	0
0	6.745216369628906	45.59646606445313	0	0	0	0	1	0
1	28.68344497680664	31.29102897644043	0	0	0	0	0	0
0	-28.85416793823242	64.42708587646484	0	0	0	0	0	0
1	1.477378606796265	26.10033798217773	0	0	0	0	0	0
0	5.882352828979492	36.10057067871094	1	1	0	0	0	0
1	-26.11441612243652	47.88261795043945	0	0	0	0	1	1
0	2.272325754165649	24.53760719299316	0	0	0	0	0	0
0	-11.55414581298828	55.77707290649414	0	0	0	0	0	0
0	1.156070828437805	48.61684417724609	0	0	0	0	0	1
0	-9.214401245117188	53.61701965332031	0	0	0	0	0	0
0	-30.53568649291992	43.50026321411133	0	0	0	1	1	0
0	-48.32614135742188	49.53924942016602	0	0	0	0	0	1
1	-8.319330215454102	54.15966415405273	0	0	0	0	0	0
0	1.289463043212891	49.35527038574219	0	0	0	0	0	1
0	-1.943096518516541	50.97154998779297	0	0	0	0	0	0
1	33.52490615844727	33.23754501342773	1	0	0	0	0	0
0	6.885343551635742	46.18794250488281	0	0	0	0	1	0
0	-3.224265575408936	51.61213302612305	0	0	0	0	0	0
1	28.02874755859375	35.98562622070313	1	1	0	0	0	0
0	32.37020111083984	33.81489944458008	1	0	0	0	0	0
0	-10.97851943969727	41.22911834716797	0	0	1	1	0	0
0	-57.98872756958008	78.99436187744141	0	0	0	0	0	0
1	1.413482427597046	28.63748741149902	0	0	0	0	0	0
0	1.234793663024902	47.09799957275391	0	0	0	0	1	0
0	-12.15178680419922	40.57907485961914	0	1	1	1	0	0
0	-10.76320743560791	55.01195907592773	0	0	0	0	0	0
