y	cutoff	region	region_cmb	region_group	x	x_norm
3.2079964	-46.4	13	7	3	-60.735001	-14.335001
8.2949982	-46.4	13	7	3	-71.580002	-25.180002
12.924	-43.4	6	3	2	-60.129997	-16.729998
12.718002	-43.4	6	3	2	-50.830002	-7.4300017
9.7879982	-47.4	9	5	4	-56.169998	-8.7699986
5.7089996	-49.4	5	2	5	-42.845001	6.5549989
4.9469986	-51.4	4	1	6	-47.630001	3.769999
14.620003	-43.4	6	3	2	-43.949997	-.54999697
-.33900452	-49.4	5	2	5	-62.415001	-13.015001
14.876999	-42.4	7	4	1	-47.700001	-5.3000007
5.4720001	-43.4	8	3	2	-53.690002	-10.290003
10.345997	-51.4	1	1	6	-53.415001	-2.0150008
5.7549973	-49.4	5	2	5	-55.380001	-5.980001
17.291	-49.4	10	2	5	-52.315002	-2.9150023
5.0390015	-49.4	5	2	5	-61.355003	-11.955004
-1.2019997	-51.4	4	1	6	-59.459999	-8.0599995
.031002045	-43.4	8	3	2	-48.605	-5.2049994
3.8139992	-43.4	8	3	2	-46.415001	-3.0150008
-4.189003	-47.4	9	5	4	-62.080002	-14.680002
18.202	-46.4	13	7	3	-48.790001	-2.3900008
12.004002	-43.4	6	3	2	-62.065002	-18.665003
16.384998	-43.4	6	3	2	-32.575001	10.824999
10.863003	-47.4	9	5	4	-49.16	-1.7599999
18.170998	-43.4	8	3	2	-40.035004	3.3649964
30.099003	-43.4	6	3	2	-53.290001	-9.8900013
24.416	-47.4	9	5	4	-32.18	15.219999
14.921001	-47.4	9	5	4	-46.32	1.0800003
.65000153	-49.4	5	2	5	-73.860001	-24.460001
8.6879997	-46.4	13	7	3	-55.18	-8.7800007
24.060001	-47.4	9	5	4	-37.385002	10.014997
12.069	-46.4	13	7	3	-55.870003	-9.4700031
3.1969986	-51.4	4	1	6	-56.32	-4.9199996
11.272999	-43.4	8	3	2	-51.260002	-7.860002
6.4400024	-46.4	13	7	3	-53.764999	-7.3649993
5.913002	-49.4	2	2	5	-56.130001	-6.730001
4.0709991	-49.4	2	2	5	-56.255001	-6.855001
7.0770035	-43.4	6	3	2	-63.919998	-20.519999
2.0379982	-46.4	13	7	3	-58.940002	-12.540003
7.2799988	-49.4	5	2	5	-58.755001	-9.3550014
6.2060013	-46.4	13	7	3	-54.605	-8.2049999
13.132	-49.4	2	2	5	-59.745003	-10.345003
4.9609985	-42.4	7	4	1	-49.565002	-7.1650023
20.441002	-46.4	13	7	3	-42.190002	4.2099977
8.0579987	-46.4	13	7	3	-60.114998	-13.714998
3.2890015	-43.4	8	3	2	-57.98	-14.58
9.2099991	-47.4	9	5	4	-40.620003	6.7799973
13.791004	-46.4	13	7	3	-60.879997	-14.479998
9.5090027	-43.4	8	3	2	-58.305	-14.905001
10.514999	-46.4	13	7	3	-47.220001	-.82000124
11.375999	-51.4	3	1	6	-65.565002	-14.165003
7.8149986	-47.4	9	5	4	-51.940002	-4.5400023
5.9630013	-46.4	13	7	3	-48.48	-2.0799994
11.958	-49.4	5	2	5	-63.330002	-13.930002
14.876999	-46.4	13	7	3	-49.915001	-3.5150008
6.1040001	-47.4	9	5	4	-55.834999	-8.4349995
5.5199966	-49.4	10	2	5	-51.93	-2.5300002
11.356998	-42.4	7	4	1	-43.474998	-1.0749985
19.570999	-51.4	4	1	6	-52.110001	-.71000063
18.296001	-43.4	8	3	2	-38.945	4.4550004
18.744003	-42.4	7	4	1	-55.955002	-13.555002
9.442997	-43.4	8	3	2	-56.514999	-13.115
5.4179993	-43.4	8	3	2	-48.805	-5.4050002
5.6580048	-49.4	5	2	5	-63.105	-13.705
21.853996	-43.4	8	3	2	-50.150002	-6.7500014
9.1670036	-46.4	13	7	3	-54.934998	-8.5349979
18.614998	-43.4	8	3	2	-43.224998	.17500153
10.792004	-46.4	13	7	3	-58.275002	-11.875002
2.1279984	-49.4	10	2	5	-52.68	-3.2800002
3.9830017	-43.4	8	3	2	-50.924999	-7.5249991
8.3979988	-49.4	5	2	5	-42.445	6.9550004
19.690002	-46.4	13	7	3	-52.205002	-5.8050017
12.461002	-49.4	5	2	5	-48.290001	1.1099991
6.2729988	-42.4	7	4	1	-46.805	-4.4050002
8.9740028	-43.4	8	3	2	-51.470001	-8.0700016
4.7729988	-49.4	5	2	5	-54.560001	-5.1600013
15.508999	-49.4	10	2	5	-43.834999	5.565001
-5.2590027	-49.4	10	2	5	-61.360001	-11.960001
7.1579971	-49.4	5	2	5	-55.764999	-6.3649993
16.173	-43.4	8	3	2	-47.415001	-4.0150008
12.952995	-46.4	13	7	3	-52.330002	-5.9300017
13.404999	-46.4	13	7	3	-45.300003	1.0999969
18.066002	-42.4	7	4	1	-55.980003	-13.580004
10.043999	-51.4	3	1	6	-59.434998	-8.0349979
14.715	-43.4	8	3	2	-57.825001	-14.425001
20.667999	-47.4	9	5	4	-40.135002	7.264998
8.0670013	-46.4	13	7	3	-62.195	-15.795
9.7009964	-46.4	13	7	3	-55.455002	-9.0550022
12.751995	-49.4	10	2	5	-58.34	-8.9400005
6.8730011	-47.4	9	5	4	-51.459999	-4.059999
8.0870018	-46.4	13	7	3	-49.139999	-2.7399993
-9.1190033	-42.4	7	4	1	-70.505005	-28.105005
7.512001	-46.4	13	7	3	-60.245003	-13.845003
13.871002	-51.4	3	1	6	-64.884995	-13.484995
16.903	-46.4	13	7	3	-45.195	1.2050003
20.720997	-43.4	8	3	2	-42.325001	1.0749992
9.4580002	-49.4	2	2	5	-46.869999	2.5300012
11.122002	-46.4	13	7	3	-43.794998	2.6050019
16.986	-46.4	13	7	3	-49.025002	-2.6250014
2.5929985	-49.4	10	2	5	-51.715	-2.3150001
2.144001	-47.4	9	5	4	-45.299999	2.1000009
13.168999	-46.4	13	7	3	-40.705002	5.6949983
14.799	-46.4	13	7	3	-56.489998	-10.089998
15.431	-46.4	13	7	3	-48.43	-2.0300002
20.863998	-43.4	8	3	2	-40.48	2.9200006
15.671999	-43.4	8	3	2	-30.880001	12.519999
-1.6980019	-46.4	13	7	3	-53.764999	-7.3649993
8.9080009	-43.4	6	3	2	-49.369999	-5.9699988
21.437	-43.4	8	3	2	-33.575001	9.8249989
17.098	-49.4	2	2	5	-46.244999	3.1550012
12.349003	-43.4	6	3	2	-57.690002	-14.290003
7.2659988	-47.4	9	5	4	-45.035	2.3650002
.58599854	-47.4	9	5	4	-48.84	-1.4400002
16.864998	-49.4	5	2	5	-43.095001	6.3049989
8.1549988	-49.4	10	2	5	-42.669998	6.7300019
10.004002	-42.4	7	4	1	-43.805	-1.4050003
8.5189972	-43.4	8	3	2	-47.764999	-4.3649993
15.047001	-43.4	8	3	2	-47.974998	-4.5749984
2.0300026	-42.4	7	4	1	-61.98	-19.58
9.5849991	-42.4	7	4	1	-56.055	-13.655001
4.5399971	-43.4	8	3	2	-56.489998	-13.089998
6.3959999	-46.4	13	7	3	-46.915001	-.51500094
6.7650032	-46.4	13	7	3	-54.419998	-8.0199986
6.2639999	-47.4	9	5	4	-47.440002	-.040002443
8.5040016	-51.4	1	1	6	-56.945	-5.5449996
6.0660019	-46.4	13	7	3	-43.824997	2.5750031
19.881996	-46.4	13	7	3	-58.145	-11.745001
10.961002	-47.4	9	5	4	-56.614998	-9.2149982
.18700027	-51.4	4	1	6	-60.875	-9.4750004
16.109001	-42.4	7	4	1	-51.360001	-8.960001
7.2540016	-43.4	8	3	2	-50.900002	-7.5000014
9.7450027	-46.4	13	7	3	-66.479996	-20.079996
11.232998	-43.4	6	3	2	-45.190002	-1.7900025
2.9740028	-49.4	5	2	5	-58.699997	-9.2999973
18.992004	-42.4	7	4	1	-49.75	-7.3499999
16.493	-49.4	5	2	5	-42.75	6.6500001
16.731003	-52.4	11	6	7	-56.389999	-3.9899993
-1.7150002	-43.4	8	3	2	-50.870003	-7.4700027
2.3460007	-49.4	5	2	5	-63.404999	-14.004999
3.7120018	-43.4	8	3	2	-58.610001	-15.210001
11.178001	-43.4	6	3	2	-44.73	-1.3299996
8.8510017	-43.4	8	3	2	-51.73	-8.3299999
14.950001	-43.4	8	3	2	-44.599998	-1.1999985
14.796997	-43.4	8	3	2	-38.200001	5.1999993
12.178001	-51.4	1	1	6	-58.025002	-6.6250014
7.9129982	-51.4	1	1	6	-62.805	-11.405001
22.170002	-49.4	10	2	5	-55.400002	-6.0000014
13.223	-51.4	1	1	6	-55.459999	-4.059999
14.692001	-47.4	9	5	4	-66.099998	-18.699999
5.132	-42.4	7	4	1	-54.650002	-12.250002
13.010998	-49.4	5	2	5	-58.184998	-8.7849979
5.5210037	-49.4	5	2	5	-65.18	-15.780001
11.491005	-49.4	5	2	5	-65.099998	-15.699999
15.245998	-46.4	13	7	3	-42.599998	3.8000016
5.4720001	-43.4	8	3	2	-68.054993	-24.654993
12.885002	-51.4	3	1	6	-57.074997	-5.6749969
9.2480011	-46.4	13	7	3	-46.614998	-.21499786
6.6299973	-47.4	9	5	4	-59.434998	-12.034998
16.729	-43.4	8	3	2	-53.845001	-10.445002
18.665997	-49.4	10	2	5	-45.02	4.3799996
18.445999	-42.4	7	4	1	-38.790001	3.6099992
14.646004	-49.4	10	2	5	-56.965	-7.5650001
6.5699997	-51.4	1	1	6	-56.705002	-5.3050017
22.459	-42.4	7	4	1	-46.375	-3.9749999
16.456997	-46.4	13	7	3	-51.285	-4.8849998
22.653999	-49.4	5	2	5	-47.455002	1.9449981
15.148003	-46.4	13	7	3	-47.985001	-1.5850006
15.086002	-46.4	13	7	3	-42.400002	3.9999986
11.158001	-46.4	13	7	3	-49.135002	-2.735002
-1.3240013	-47.4	9	5	4	-44.885002	2.514998
12.540001	-46.4	13	7	3	-50.129997	-3.7299972
4.9519997	-42.4	7	4	1	-47.330002	-4.9300017
7.9370003	-49.4	5	2	5	-50.415001	-1.0150009
11.601997	-51.4	3	1	6	-61.09	-9.6900005
7.8450012	-46.4	13	7	3	-44.815002	1.5849975
14.979	-49.4	10	2	5	-44.059998	5.3400025
11.675003	-43.4	6	3	2	-47.98	-4.5799994
12.976002	-46.4	13	7	3	-46.43	-.030000305
9.1590004	-47.4	9	5	4	-48.145	-.74500048
14.864998	-49.4	5	2	5	-63.730003	-14.330004
1.5659981	-46.4	13	7	3	-62.084999	-15.684999
1.6889992	-51.4	4	1	6	-45.66	5.7400002
16.567001	-49.4	10	2	5	-43.169998	6.2300019
30.966	-43.4	6	3	2	-45.775002	-2.3750014
12.547001	-49.4	10	2	5	-57.869999	-8.4699993
12.787998	-46.4	13	7	3	-45.665001	.73499906
27.303001	-52.4	11	6	7	-47.044998	5.3550019
12.841999	-49.4	5	2	5	-40.654999	8.7450008
17.167995	-46.4	13	7	3	-50.290001	-3.8900008
10.223999	-49.4	10	2	5	-44.440002	4.9599977
7.8909988	-49.4	5	2	5	-52.425003	-3.025003
6.632	-46.4	13	7	3	-44.870003	1.5299972
11.492996	-43.4	8	3	2	-64.125	-20.725
8.2350044	-46.4	13	7	3	-57.860001	-11.460001
13.449001	-43.4	8	3	2	-50.355	-6.9549994
2.4540024	-43.4	8	3	2	-54.690002	-11.290003
4.071003	-43.4	6	3	2	-61.055	-17.655001
3.8310013	-46.4	13	7	3	-44.290001	2.1099992
29.899002	-43.4	8	3	2	-40.52	2.8799996
16.034996	-52.4	11	6	7	-66.610001	-14.210001
9.1989975	-49.4	5	2	5	-56.27	-6.8700004
2.3510017	-42.4	7	4	1	-49.875	-7.4749999
14.790001	-46.4	13	7	3	-37.385002	9.0149975
6.7929993	-46.4	13	7	3	-69.675003	-23.275003
4.5390015	-49.4	10	2	5	-51.139999	-1.7399994
11.142998	-43.4	8	3	2	-50.635002	-7.235002
21.102001	-49.4	10	2	5	-47.075001	2.3249993
-.60499954	-46.4	13	7	3	-55.345001	-8.9450016
7.3010025	-46.4	13	7	3	-59.080002	-12.680002
4.1920013	-46.4	13	7	3	-43.849998	2.5500016
6.4510002	-46.4	13	7	3	-46.605003	-.20500335
14.065998	-49.4	2	2	5	-47.535	1.8650001
28.793003	-49.4	2	2	5	-47.715	1.6849998
12.518002	-46.4	13	7	3	-58.57	-12.17
6.2220001	-52.4	11	6	7	-51.495003	.90499723
2.5559998	-42.4	7	4	1	-45.895	-3.4950004
4.6720009	-46.4	13	7	3	-47.099998	-.6999985
2.4090004	-49.4	5	2	5	-56.189999	-6.7899985
20.418999	-49.4	2	2	5	-55.805	-6.4050002
18.089005	-49.4	10	2	5	-49.080002	.31999817
7.8380013	-49.4	5	2	5	-42.629997	6.7700028
3.7819977	-46.4	13	7	3	-52.675003	-6.275003
10.748001	-49.4	5	2	5	-49.075001	.32499924
22.785999	-47.4	9	5	4	-48.27	-.87000048
11.705002	-51.4	4	1	6	-53.165001	-1.7650009
12.815002	-49.4	5	2	5	-59.330002	-9.9300022
10.441002	-46.4	13	7	3	-40.019997	6.3800035
10.446003	-42.4	7	4	1	-50.614998	-8.2149982
12.132004	-43.4	8	3	2	-61.220001	-17.820002
15.786003	-47.4	9	5	4	-47.285	.11500015
14.130001	-43.4	8	3	2	-47.105	-3.7049994
-14.209003	-46.4	13	7	3	-66.184998	-19.784998
5.644001	-51.4	3	1	6	-56.705002	-5.3050017
1.8849983	-49.4	5	2	5	-56.110001	-6.7100005
4.1329994	-49.4	2	2	5	-50.375	-.97500002
10.695	-42.4	7	4	1	-54	-11.6
4.1690025	-46.4	13	7	3	-59.794998	-13.394999
14.372997	-46.4	13	7	3	-52.099998	-5.6999984
-.27700043	-49.4	5	2	5	-58.739998	-9.3399982
11.492001	-42.4	7	4	1	-53.540001	-11.140001
5.6219978	-49.4	5	2	5	-44.285004	5.1149964
13.054001	-49.4	10	2	5	-60.639999	-11.24
8.2330017	-46.4	13	7	3	-50.264999	-3.8649993
15.003002	-51.4	4	1	6	-48.845001	2.5549989
20.322002	-49.4	2	2	5	-52.625	-3.2249999
4.4850006	-46.4	13	7	3	-56.205002	-9.8050022
3.6699982	-46.4	13	7	3	-51.84	-5.4400001
-4.0730019	-52.4	12	6	7	-61.084999	-8.6849995
8.7879982	-46.4	13	7	3	-44.724998	1.6750015
7.7600021	-49.4	5	2	5	-54.285	-4.8849998
14.378998	-43.4	8	3	2	-44.529999	-1.1299988
17.562	-43.4	8	3	2	-42.650002	.74999845
13.903	-51.4	1	1	6	-48.23	3.1700006
14.642002	-49.4	5	2	5	-53.560001	-4.1600013
8.2150002	-43.4	6	3	2	-46.389999	-2.9899993
7.4119987	-42.4	7	4	1	-55.345001	-12.945002
9.7210007	-46.4	13	7	3	-68.514999	-22.115
8.3519974	-49.4	10	2	5	-68.634995	-19.234995
7.572998	-46.4	13	7	3	-47.235001	-.83500063
12.926003	-46.4	13	7	3	-50.93	-4.5300002
2.480999	-43.4	8	3	2	-64.730003	-21.330004
-4.9449997	-51.4	1	1	6	-71.255005	-19.855005
15.203999	-49.4	5	2	5	-48.349998	1.0500015
18.803997	-49.4	5	2	5	-42.610001	6.7899995
2.9830017	-47.4	9	5	4	-43.869999	3.5300012
14.373001	-46.4	13	7	3	-42.264999	4.1350007
1.6420021	-49.4	2	2	5	-53.114998	-3.7149978
12.224998	-42.4	7	4	1	-46.005001	-3.605001
1.2710037	-49.4	10	2	5	-64.220001	-14.820002
17.131004	-49.4	5	2	5	-54.855	-5.4549994
6.8730011	-43.4	8	3	2	-58.560001	-15.160002
28.350998	-43.4	8	3	2	-42.610001	.78999937
7.6339989	-46.4	13	7	3	-58.759998	-12.359999
16.200005	-46.4	13	7	3	-48.809998	-2.4099975
8.401001	-46.4	13	7	3	-47.169998	-.76999819
32.755001	-52.4	11	6	7	-40.75	11.65
1.2070007	-47.4	9	5	4	-44.860001	2.5399995
1.7220001	-43.4	8	3	2	-45.254997	-1.8549973
15.694004	-43.4	8	3	2	-57.294998	-13.894999
8.2840004	-49.4	5	2	5	-44.684998	4.7150025
10.917	-49.4	10	2	5	-59.07	-9.6700001
6.387001	-43.4	6	3	2	-46.135002	-2.735002
7.8689957	-46.4	13	7	3	-61.725002	-15.325003
14.688004	-49.4	5	2	5	-49.285	.11500015
23.243999	-49.4	2	2	5	-41.43	7.9699998
11.908001	-49.4	2	2	5	-56.145	-6.7450004
16.836002	-49.4	5	2	5	-53.945	-4.5449996
11.798	-49.4	5	2	5	-48.864998	.53500211
3.9449997	-43.4	6	3	2	-69.110001	-25.710001
12.026001	-51.4	1	1	6	-50.215	1.1849998
-22.734001	-49.4	5	2	5	-67.044998	-17.644999
10.549	-47.4	9	5	4	-55.639999	-8.2399998
10.815002	-46.4	13	7	3	-46.474998	-.074998476
9.5089989	-52.4	12	6	7	-58.419998	-6.0199981
14.681	-43.4	8	3	2	-43.665001	-.26500091
10.551998	-42.4	7	4	1	-55.375	-12.975
7.7770004	-43.4	8	3	2	-65.990005	-22.590006
5.5300064	-42.4	7	4	1	-67.479996	-25.079996
5.4309998	-47.4	9	5	4	-47.974998	-.5749985
15.437	-47.4	9	5	4	-46.375	1.025
5.7989998	-46.4	13	7	3	-53.900002	-7.5000014
21.910999	-42.4	7	4	1	-35.16	7.2400002
10.747997	-46.4	13	7	3	-61.345001	-14.945002
6.3190002	-43.4	8	3	2	-38.080002	5.3199983
1.1810036	-42.4	7	4	1	-46.049999	-3.6499991
11.730995	-46.4	13	7	3	-64.699997	-18.299997
10.973	-42.4	7	4	1	-50.470001	-8.0700016
27.253998	-49.4	5	2	5	-41.68	7.7199998
23.103996	-49.4	5	2	5	-45.790001	3.6099992
15.450001	-42.4	7	4	1	-57.84	-15.440001
.095996857	-47.4	9	5	4	-47.870003	-.47000274
17.221001	-43.4	8	3	2	-46.785	-3.3849998
14.023998	-49.4	10	2	5	-57.395	-7.9950004
20.362999	-49.4	5	2	5	-50.349998	-.9499985
7.9939995	-46.4	13	7	3	-53.440002	-7.0400023
2.9109993	-46.4	13	7	3	-50.415001	-4.0150008
9.352005	-42.4	7	4	1	-64.514999	-22.115
15.039997	-46.4	13	7	3	-43.605003	2.7949967
10.668995	-51.4	1	1	6	-51.849998	-.44999847
3.3390007	-49.4	5	2	5	-57.915001	-8.5150013
13.624001	-51.4	4	1	6	-50.360001	1.0399994
11.667	-43.4	8	3	2	-45.529999	-2.1299987
7.1430016	-46.4	13	7	3	-48.745003	-2.3450027
4.6900024	-46.4	13	7	3	-58.400002	-12.000002
15.916004	-43.4	8	3	2	-59.224998	-15.824999
17.287998	-42.4	7	4	1	-56.115002	-13.715002
10.586998	-46.4	13	7	3	-53.825001	-7.4250007
1.8889999	-43.4	8	3	2	-44.07	-.66999972
23.403	-43.4	6	3	2	-42.654999	.7450012
6.2080002	-46.4	13	7	3	-52.434998	-6.0349975
20.495998	-42.4	7	4	1	-39.065002	3.3349977
22.18	-42.4	7	4	1	-43.34	-.94000018
16.057003	-42.4	7	4	1	-45.919998	-3.5199981
6.553997	-46.4	13	7	3	-61.730003	-15.330004
12.786999	-49.4	5	2	5	-53.5	-4.0999999
11.675999	-51.4	4	1	6	-56.060001	-4.6600013
2.2280006	-46.4	13	7	3	-56.154999	-9.7549992
13.028	-49.4	10	2	5	-58.959999	-9.5599995
13.348007	-43.4	8	3	2	-64.514999	-21.115
10.856998	-46.4	13	7	3	-54.355	-7.9549994
7.4180031	-46.4	13	7	3	-47.029999	-.6299988
7.0950012	-51.4	4	1	6	-60.275002	-8.8750019
12.775997	-51.4	4	1	6	-56.809998	-5.4099975
19.729	-43.4	8	3	2	-46.395	-2.9950004
-.91600037	-46.4	13	7	3	-53.404999	-7.0049987
25.077003	-47.4	9	5	4	-40.735001	6.6649995
11.221001	-46.4	13	7	3	-42.650002	3.7499986
2.454998	-49.4	10	2	5	-58.75	-9.3500004
10.225998	-49.4	2	2	5	-51.875	-2.4749999
11.357002	-49.4	5	2	5	-50.330002	-.93000185
8.8869972	-43.4	6	3	2	-46.110001	-2.7100005
11.593998	-51.4	3	1	6	-45.709999	5.690001
8.3969994	-43.4	8	3	2	-50.540001	-7.1400008
5.1949997	-43.4	8	3	2	-58.834999	-15.434999
13.685001	-46.4	13	7	3	-52.330002	-5.9300017
2.3480034	-49.4	5	2	5	-59.790001	-10.390001
3.6450005	-46.4	13	7	3	-49.674999	-3.2749991
5.2320023	-51.4	1	1	6	-57.23	-5.8299994
13.145	-47.4	9	5	4	-55.264999	-7.8649993
6.5359955	-46.4	13	7	3	-60.445	-14.045
9.5109978	-46.4	13	7	3	-47.75	-1.35
4.4830017	-43.4	8	3	2	-63.154999	-19.754999
6.4100037	-47.4	9	5	4	-63.904999	-16.504999
22.806999	-43.4	8	3	2	-49.630001	-6.230001
10.493999	-42.4	7	4	1	-57.205002	-14.805002
10.528	-46.4	13	7	3	-47.66	-1.2599999
14.504002	-52.4	11	6	7	-54.195	-1.7949997
5.5250015	-46.4	13	7	3	-49.004997	-2.6049972
2.8559952	-42.4	7	4	1	-67.365005	-24.965006
12.470997	-49.4	5	2	5	-60.445	-11.045
14.154003	-42.4	7	4	1	-48.724998	-6.3249984
10.176998	-46.4	13	7	3	-42.764999	3.6350007
8.0919991	-46.4	13	7	3	-45.93	.4699997
4.2129974	-43.4	6	3	2	-48.440002	-5.0400023
6.3199997	-47.4	9	5	4	-43.610001	3.7899995
11.806999	-46.4	13	7	3	-48.459999	-2.059999
19.426003	-49.4	5	2	5	-56.345001	-6.9450011
16.243	-46.4	13	7	3	-44.970001	1.4299988
16.779003	-46.4	13	7	3	-52.434998	-6.0349975
9.8199997	-46.4	13	7	3	-42.849998	3.5500016
8.4149971	-47.4	9	5	4	-48.400002	-1.0000015
10.959	-51.4	1	1	6	-57.450001	-6.0500007
11.910999	-43.4	8	3	2	-56.755001	-13.355001
1.4710007	-47.4	9	5	4	-63.805	-16.405001
16.075001	-43.4	8	3	2	-45.48	-2.0799994
8.0279999	-43.4	6	3	2	-50.075001	-6.6750007
13.189999	-46.4	13	7	3	-35.389999	11.01
5.5249977	-46.4	13	7	3	-56.279999	-9.8799992
12.772003	-42.4	7	4	1	-48.305	-5.9050002
18.378002	-52.4	12	6	7	-48.82	3.5800004
9.2450027	-46.4	13	7	3	-45.580002	.81999815
3.901001	-46.4	13	7	3	-66.07	-19.67
16.422997	-46.4	13	7	3	-57.02	-10.620001
10.710999	-51.4	1	1	6	-51.050003	.34999695
17.716999	-43.4	8	3	2	-32.880001	10.519999
10.204998	-43.4	8	3	2	-61.145	-17.745001
26.73	-46.4	13	7	3	-44.375	2.0250001
7.9839973	-47.4	9	5	4	-52.645	-5.2450004
26.584	-49.4	10	2	5	-43.294998	6.1050019
9.3309975	-49.4	2	2	5	-55.695	-6.2949996
24.736996	-46.4	13	7	3	-43.730003	2.6699967
7.3160019	-43.4	8	3	2	-66.615005	-23.215006
16.560997	-47.4	9	5	4	-52.114998	-4.7149978
-.64200211	-49.4	10	2	5	-55.880001	-6.480001
16.839996	-47.4	9	5	4	-51.555	-4.1550002
12.737	-49.4	10	2	5	-59.25	-9.8500004
6.0860023	-46.4	13	7	3	-58.510002	-12.110003
9.947998	-52.4	12	6	7	-69.275002	-16.875002
16.236	-51.4	4	1	6	-47.504997	3.8950028
13.020996	-46.4	13	7	3	-56.59	-10.190001
13.994999	-43.4	8	3	2	-38.489998	4.9100022
18.640999	-49.4	10	2	5	-37.029999	12.370001
21.067001	-47.4	9	5	4	-47.305	.094999693
-1.6889992	-46.4	13	7	3	-50.139999	-3.7399993
14.734001	-49.4	2	2	5	-56.799999	-7.3999991
12.429001	-42.4	7	4	1	-51.184998	-8.7849979
2.5320015	-49.4	5	2	5	-57.994999	-8.5949993
6.4759979	-42.4	7	4	1	-47.724998	-5.3249984
19.965	-43.4	6	3	2	-39.934998	3.4650025
15.310997	-43.4	8	3	2	-52.139999	-8.7399998
10.368996	-42.4	7	4	1	-72.089996	-29.689997
3.6089973	-46.4	13	7	3	-47.860001	-1.4600006
19.415997	-43.4	8	3	2	-55.41	-12.01
19.548996	-46.4	13	7	3	-56.419998	-10.019999
8.7389984	-51.4	4	1	6	-58.120003	-6.7200027
17.442001	-43.4	8	3	2	-42.349998	1.0500015
19.191998	-46.4	13	7	3	-38.130001	8.2699986
41.762001	-43.4	8	3	2	-40.010002	3.389998
12.245995	-49.4	5	2	5	-52.940002	-3.5400023
12.209	-43.4	8	3	2	-57.690002	-14.290003
17.253002	-49.4	10	2	5	-49.510002	-.11000214
12.52	-42.4	7	4	1	-48.305	-5.9050002
1.9459991	-46.4	13	7	3	-56.389999	-9.9899998
19.697998	-51.4	4	1	6	-50.68	.71999967
14.338997	-49.4	5	2	5	-43.290001	6.1099992
7.0979996	-46.4	13	7	3	-48.699997	-2.2999969
8.586998	-49.4	5	2	5	-66.195	-16.795
14.823997	-43.4	8	3	2	-47.260002	-3.860002
14.389999	-46.4	13	7	3	-57.830002	-11.430002
9.651001	-49.4	5	2	5	-43.760002	5.639998
7.4399986	-46.4	13	7	3	-60.665001	-14.265001
19.675003	-46.4	13	7	3	-48.66	-2.2599998
11.862	-43.4	8	3	2	-52.98	-9.5799999
10.187004	-49.4	5	2	5	-62.18	-12.780001
15.139999	-46.4	13	7	3	-43.66	2.7400002
9.6419983	-49.4	5	2	5	-51.575001	-2.1750007
12.486	-49.4	2	2	5	-39.389999	10.01
10.730995	-51.4	4	1	6	-63.420002	-12.020002
17.308002	-51.4	1	1	6	-55.239998	-3.8399978
15.876003	-49.4	5	2	5	-47.16	2.2400002
40.629002	-51.4	4	1	6	-38.565002	12.834997
20.788998	-49.4	10	2	5	-48.065002	1.3349975
7.5489998	-49.4	2	2	5	-48.510002	.88999784
5.1030006	-46.4	13	7	3	-54.035	-7.6349998
12.34	-46.4	13	7	3	-53.68	-7.2800002
4.0699997	-49.4	10	2	5	-46.005001	3.394999
18.514999	-46.4	13	7	3	-44.495003	1.9049972
12.909	-43.4	8	3	2	-53.985001	-10.585001
21.299	-46.4	13	7	3	-39.059998	7.3400025
23.639996	-46.4	13	7	3	-42.495003	3.9049973
11.490997	-43.4	8	3	2	-51.239998	-7.8399978
21.393997	-43.4	8	3	2	-43.385002	.014997864
21.673996	-46.4	13	7	3	-52.165001	-5.7650008
5.4510002	-47.4	9	5	4	-47.599998	-.19999847
9.0070038	-43.4	8	3	2	-65.485001	-22.085001
24.563995	-42.4	7	4	1	-43.75	-1.35
9.9659996	-46.4	13	7	3	-55.724998	-9.3249989
6.4630013	-49.4	5	2	5	-54.66	-5.2599998
.94900131	-47.4	9	5	4	-60.559998	-13.159998
11.354	-43.4	8	3	2	-50.279999	-6.8799987
20.208	-46.4	13	7	3	-46.029999	.37000123
20.512001	-43.4	8	3	2	-44.815002	-1.4150025
-.4620018	-46.4	13	7	3	-48.849998	-2.4499984
26.737	-43.4	8	3	2	-43.560001	-.16000137
3.4940033	-43.4	8	3	2	-64.184998	-20.784998
3.447998	-49.4	10	2	5	-49.77	-.37000045
25.944996	-42.4	7	4	1	-41.195	1.2050003
-16.380001	-49.4	5	2	5	-54.145	-4.7450004
20.638	-46.4	13	7	3	-41.57	4.8300004
6.9980011	-49.4	5	2	5	-47.934998	1.4650024
5.3219986	-46.4	13	7	3	-53.239998	-6.8399978
11.955997	-51.4	4	1	6	-50.669998	.73000181
7.1690025	-46.4	13	7	3	-53.195	-6.7949996
14.657001	-43.4	8	3	2	-59.994999	-16.594999
14.152	-42.4	7	4	1	-59.934998	-17.534998
20.644997	-46.4	13	7	3	-43.630001	2.769999
7.3910027	-51.4	1	1	6	-52.114998	-.71499789
12.386997	-42.4	7	4	1	-57.855	-15.455
2.8519974	-43.4	8	3	2	-59.595001	-16.195002
22.535995	-46.4	13	7	3	-56.325001	-9.9250011
9.7789993	-51.4	4	1	6	-41.989998	9.4100018
20.438999	-42.4	7	4	1	-36.779999	5.6200013
10.832001	-43.4	8	3	2	-39.505001	3.894999
16.378002	-49.4	5	2	5	-53.764999	-4.3649993
16.964001	-43.4	8	3	2	-45.614998	-2.2149978
